Drug1_ID,Drug2_ID,Level,Y,class
DB0352,DB0600,Moderate,1,5
DB1190,DB0804,Moderate,1,13478
DB0755,DB0267,Major,0,57
DB0170,DB0194,Moderate,1,5
DB0600,DB0800,Major,0,58
DB0264,DB1355,Moderate,1,15
DB0589,DB0380,Major,0,58
DB0400,DB1048,Major,0,1347
DB1286,DB1281,Moderate,1,1
DB0617,DB0400,Minor,2,1347
DB1242,DB0400,Major,0,1347
DB1103,DB0858,Moderate,1,5
DB0224,DB0886,Moderate,1,5
DB1005,DB0692,Moderate,1,1347
DB1349,DB0871,Moderate,1,1
DB0479,DB0282,Major,0,6
DB0985,DB0787,Moderate,1,58
DB1479,DB1302,Moderate,1,1
DB1013,DB0029,Moderate,1,7
DB0060,DB0112,Moderate,1,7
DB0084,DB0538,Moderate,1,1
DB1451,DB1185,Major,0,2
DB1392,DB0617,Moderate,1,7
DB0416,DB0067,Major,0,18
DB1413,DB0871,Moderate,1,13
DB1198,DB0379,Moderate,1,8
DB1021,DB0375,Moderate,1,5
DB0530,DB0170,Moderate,1,3
DB0971,DB0567,Major,0,5
DB0379,DB1507,Moderate,1,58
DB1371,DB0667,Major,0,1
DB0651,DB1165,Moderate,1,3
DB1143,DB1313,Moderate,1,17
DB0099,DB0863,Major,0,8
DB0965,DB1468,Moderate,1,1347
DB1547,DB0519,Moderate,1,2
DB0691,DB0958,Major,0,1347
DB1275,DB0849,Moderate,1,25
DB0178,DB1111,Moderate,1,3
DB0430,DB0660,Moderate,1,1
DB0889,DB1160,Moderate,1,67
DB1488,DB0843,Moderate,1,1
DB1493,DB0906,Moderate,1,1
DB0330,DB1397,Moderate,1,135
DB0823,DB0375,Moderate,1,357
DB0433,DB1156,Minor,2,13
DB0900,DB1491,Moderate,1,7
DB0300,DB1512,Major,0,4
DB0457,DB1519,Major,0,5
DB0375,DB0208,Moderate,1,15
DB0482,DB0876,Moderate,1,1278
DB0794,DB0849,Moderate,1,5
DB0302,DB0014,Moderate,1,12
DB1184,DB0926,Moderate,1,1
DB1210,DB0788,Moderate,1,3578
DB0585,DB1288,Major,0,5
DB0994,DB0001,Moderate,1,1
DB1190,DB0720,Moderate,1,13478
DB1527,DB1541,Moderate,1,2
DB1485,DB0366,Moderate,1,7
DB1103,DB1333,Moderate,1,25
DB0511,DB1354,Major,0,5
DB0376,DB1301,Moderate,1,5
DB0594,DB0688,Moderate,1,4
DB0102,DB1490,Moderate,1,137
DB0418,DB0400,Moderate,1,13478
DB1438,DB0976,Moderate,1,7
DB1475,DB0836,Moderate,1,6
DB0069,DB0731,Major,0,18
DB0649,DB1397,Moderate,1,5
DB0766,DB0078,Moderate,1,36
DB1446,DB0493,Moderate,1,45
DB1365,DB0287,Moderate,1,123
DB0719,DB0296,Moderate,1,7
DB0527,DB1033,Moderate,1,15
DB0090,DB0510,Major,0,5
DB1086,DB1391,Moderate,1,5
DB0793,DB0498,Major,0,25
DB0398,DB0201,Moderate,1,5
DB0538,DB0936,Moderate,1,34
DB0400,DB1312,Major,0,1347
DB0505,DB0399,Moderate,1,5
DB0452,DB0309,Major,0,1
DB1418,DB0821,Moderate,1,7
DB0554,DB0210,Moderate,1,1
DB0530,DB1275,Moderate,1,23
DB1447,DB1543,Moderate,1,15
DB1465,DB0422,Moderate,1,23
DB0010,DB1412,Moderate,1,14
DB0712,DB1533,Moderate,1,2
DB0552,DB0901,Moderate,1,37
DB0502,DB0333,Moderate,1,8
DB0186,DB1429,Moderate,1,1237
DB1359,DB1156,Moderate,1,1
DB0193,DB1397,Moderate,1,5
DB0049,DB0555,Moderate,1,3
DB0517,DB0632,Moderate,1,58
DB1346,DB1519,Major,0,5
DB1190,DB1552,Minor,2,13478
DB0024,DB0837,Minor,2,13
DB0424,DB0920,Major,0,5
DB0630,DB0744,Moderate,1,5
DB0650,DB0827,Moderate,1,1
DB0512,DB0367,Moderate,1,17
DB1145,DB0149,Moderate,1,1347
DB1037,DB1093,Major,0,5
DB0165,DB1147,Moderate,1,8
DB0379,DB0091,Moderate,1,68
DB0397,DB1156,Minor,2,13
DB0230,DB1485,Moderate,1,7
DB1403,DB1525,Major,0,5
DB1471,DB0501,Minor,2,1347
DB1087,DB0168,Major,0,5
DB1451,DB0547,Moderate,1,38
DB0220,DB1169,Moderate,1,5
DB1457,DB1361,Moderate,1,58
DB1423,DB1337,Major,0,7
DB0377,DB0497,Moderate,1,15
DB0753,DB0931,Major,0,18
DB0371,DB1255,Moderate,1,7
DB0049,DB1451,Moderate,1,3
DB1542,DB1095,Major,0,1
DB1127,DB0926,Moderate,1,17
DB1433,DB1558,Moderate,1,1
DB0149,DB1120,Moderate,1,1347
DB0766,DB0765,Moderate,1,367
DB1527,DB0998,Moderate,1,7
DB0113,DB0592,Moderate,1,5
DB1294,DB1176,Moderate,1,13
DB0953,DB0088,Moderate,1,13
DB1011,DB0654,Major,0,5
DB1465,DB0804,Moderate,1,2
DB1402,DB0974,Moderate,1,7
DB1493,DB0588,Moderate,1,1
DB0369,DB0757,Moderate,1,3
DB0547,DB1384,Moderate,1,38
DB1380,DB0654,Moderate,1,5
DB0856,DB0662,Major,0,1
DB0178,DB0909,Moderate,1,3
DB0835,DB0866,Minor,2,18
DB0843,DB0921,Moderate,1,1
DB0432,DB0180,Moderate,1,1
DB0691,DB0872,Minor,2,1347
DB0660,DB0938,Moderate,1,1
DB1527,DB1210,Moderate,1,378
DB1279,DB1001,Moderate,1,1
DB0305,DB0876,Moderate,1,1278
DB0203,DB0870,Moderate,1,1
DB0078,DB1022,Moderate,1,5
DB0354,DB0601,Moderate,1,5
DB0122,DB0029,Moderate,1,7
DB0908,DB0725,Major,0,8
DB1257,DB1008,Major,0,5
DB0352,DB0444,Moderate,1,5
DB1151,DB0017,Moderate,1,7
DB0511,DB1257,Major,0,5
DB0436,DB0497,Moderate,1,1
DB0434,DB1178,Moderate,1,78
DB1190,DB0906,Moderate,1,13478
DB1455,DB0372,Moderate,1,5
DB1340,DB0792,Moderate,1,1
DB0883,DB1281,Moderate,1,17
DB1547,DB1282,Moderate,1,25
DB0798,DB1326,Major,0,5
DB1001,DB0365,Moderate,1,1
DB0169,DB1330,Moderate,1,5
DB1232,DB1023,Moderate,1,56
DB0679,DB0017,Moderate,1,7
DB0549,DB0714,Moderate,1,5
DB0337,DB0355,Moderate,1,7
DB1216,DB1251,Moderate,1,1
DB1086,DB0762,Moderate,1,5
DB0397,DB1447,Minor,2,13
DB0006,DB0436,Moderate,1,1
DB0690,DB0842,Major,0,7
DB1192,DB1399,Moderate,1,14
DB0298,DB0957,Moderate,1,25
DB0910,DB1110,Moderate,1,16
DB1110,DB0738,Major,0,68
DB0755,DB0398,Moderate,1,7
DB0688,DB0382,Moderate,1,4
DB1086,DB0333,Moderate,1,58
DB1145,DB0647,Moderate,1,5
DB1534,DB0084,Moderate,1,15
DB1035,DB0469,Major,0,3
DB1398,DB0267,Moderate,1,5
DB0916,DB0863,Moderate,1,48
DB1376,DB0455,Moderate,1,35
DB0400,DB0505,Major,0,13457
DB0523,DB0870,Moderate,1,1
DB0992,DB0871,Moderate,1,1
DB1365,DB0657,Moderate,1,123
DB0713,DB1387,Moderate,1,5
DB1079,DB0717,Moderate,1,7
DB0829,DB0813,Moderate,1,16
DB0321,DB0029,Moderate,1,7
DB0530,DB1017,Moderate,1,3
DB1456,DB0036,Moderate,1,5
DB0192,DB0246,Major,0,1
DB0514,DB0907,Moderate,1,127
DB0149,DB1447,Moderate,1,1347
DB0155,DB0324,Major,0,5
DB0380,DB0577,Moderate,1,28
DB0149,DB0743,Moderate,1,1347
DB0965,DB0407,Moderate,1,3
DB0325,DB0626,Moderate,1,2
DB1483,DB1053,Moderate,1,5
DB0435,DB1397,Moderate,1,5
DB0936,DB1449,Moderate,1,1348
DB1055,DB0774,Moderate,1,13
DB1111,DB0322,Moderate,1,7
DB0679,DB0879,Moderate,1,1
DB0918,DB0446,Moderate,1,37
DB1259,DB0372,Major,0,5
DB1493,DB0653,Moderate,1,15
DB0711,DB0811,Moderate,1,7
DB1360,DB1327,Moderate,1,5
DB1331,DB1263,Moderate,1,2
DB0411,DB1428,Moderate,1,7
DB0364,DB0346,Moderate,1,5
DB0112,DB0894,Moderate,1,7
DB1425,DB0192,Major,0,1
DB0375,DB0154,Major,0,25
DB1068,DB0842,Moderate,1,1
DB0053,DB1251,Moderate,1,15
DB1121,DB1372,Moderate,1,5
DB0308,DB0275,Major,0,35
DB0718,DB0217,Moderate,1,1
DB1421,DB1215,Minor,2,7
DB1286,DB1087,Moderate,1,15
DB0373,DB1064,Moderate,1,5
DB0857,DB1063,Major,0,46
DB0220,DB0040,Minor,2,15
DB1017,DB0056,Minor,2,7
DB1375,DB1042,Moderate,1,1
DB0096,DB0789,Moderate,1,57
DB0408,DB0732,Moderate,1,8
DB0670,DB0674,Moderate,1,3
DB1536,DB0265,Moderate,1,5
DB1172,DB0610,Major,0,37
DB0231,DB0385,Minor,2,5
DB1402,DB0089,Moderate,1,7
DB0537,DB0511,Moderate,1,5
DB1133,DB0411,Moderate,1,17
DB0132,DB0470,Moderate,1,3
DB1381,DB1354,Major,0,5
DB0375,DB0380,Major,0,58
DB1528,DB0991,Moderate,1,1
DB0053,DB0201,Moderate,1,5
DB0060,DB0227,Moderate,1,7
DB1372,DB0698,Major,0,56
DB0332,DB0902,Major,0,57
DB1055,DB0171,Moderate,1,15
DB1498,DB0400,Major,0,1347
DB0574,DB0186,Moderate,1,137
DB1105,DB1052,Moderate,1,15
DB0946,DB0565,Minor,2,136
DB0484,DB1288,Moderate,1,5
DB1145,DB1376,Major,0,35
DB0341,DB0295,Moderate,1,7
DB0945,DB1190,Moderate,1,13478
DB0802,DB0526,Major,0,5
DB1493,DB1221,Moderate,1,17
DB0525,DB1047,Moderate,1,5
DB0889,DB1492,Moderate,1,56
DB0601,DB0267,Major,0,5
DB0971,DB1302,Moderate,1,15
DB0666,DB1560,Major,0,5
DB1402,DB0517,Moderate,1,57
DB0477,DB0470,Moderate,1,13
DB0352,DB1001,Moderate,1,15
DB0569,DB0215,Moderate,1,1
DB1317,DB0154,Moderate,1,12
DB1126,DB0512,Major,0,17
DB0512,DB0807,Moderate,1,17
DB0761,DB0420,Moderate,1,3
DB0472,DB1210,Moderate,1,3578
DB0269,DB0536,Moderate,1,7
DB0742,DB0017,Minor,2,7
DB0626,DB0789,Moderate,1,25
DB1390,DB1102,Major,0,4
DB0029,DB0095,Moderate,1,7
DB0920,DB0267,Moderate,1,5
DB0425,DB1190,Moderate,1,123478
DB1110,DB0367,Moderate,1,16
DB1470,DB0602,Moderate,1,1347
DB0308,DB0186,Major,0,1357
DB1153,DB1494,Minor,2,3
DB0149,DB0069,Moderate,1,1347
DB0582,DB0079,Moderate,1,57
DB0064,DB1490,Moderate,1,37
DB0692,DB0267,Moderate,1,13457
DB1540,DB1465,Moderate,1,2
DB1258,DB0380,Major,0,8
DB1466,DB1494,Moderate,1,35
DB0228,DB1170,Moderate,1,5
DB1493,DB1397,Moderate,1,15
DB0655,DB0767,Moderate,1,5
DB1421,DB0985,Minor,2,57
DB0376,DB0834,Moderate,1,5
DB1381,DB1102,Major,0,45
DB1376,DB1323,Moderate,1,35
DB0193,DB0788,Moderate,1,5
DB1437,DB0365,Moderate,1,5
DB0644,DB1197,Moderate,1,6
DB0026,DB0208,Moderate,1,1
DB1376,DB1266,Moderate,1,35
DB0530,DB0492,Major,0,3
DB0054,DB0157,Major,0,5
DB0657,DB1329,Minor,2,12
DB1197,DB0796,Moderate,1,56
DB0006,DB1210,Moderate,1,1378
DB1309,DB0654,Moderate,1,25
DB0271,DB0358,Minor,2,5
DB1098,DB1354,Moderate,1,4
DB1190,DB0863,Moderate,1,13478
DB0982,DB0412,Major,0,1
DB0680,DB1019,Major,0,5
DB1263,DB0868,Moderate,1,12
DB0531,DB0857,Major,0,6
DB1210,DB1288,Moderate,1,3578
DB0478,DB0781,Moderate,1,1
DB0369,DB0282,Moderate,1,36
DB0420,DB0287,Moderate,1,13
DB0876,DB0744,Moderate,1,12578
DB1210,DB1449,Moderate,1,1378
DB1460,DB0626,Moderate,1,25
DB0650,DB0400,Major,0,1347
DB0392,DB1176,Major,0,1
DB0651,DB0704,Moderate,1,37
DB0587,DB0171,Moderate,1,5
DB0530,DB1475,Moderate,1,36
DB0745,DB1374,Moderate,1,5
DB0775,DB0375,Major,0,5
DB0620,DB0004,Moderate,1,5
DB1395,DB0178,Moderate,1,3
DB0269,DB0317,Moderate,1,7
DB1458,DB1085,Major,0,5
DB0354,DB0048,Moderate,1,35
DB1497,DB1255,Moderate,1,17
DB1235,DB0342,Moderate,1,5
DB0196,DB0198,Moderate,1,5
DB0149,DB0287,Moderate,1,1347
DB1459,DB1346,Moderate,1,5
DB1303,DB0185,Moderate,1,17
DB0617,DB0708,Moderate,1,57
DB0622,DB0186,Moderate,1,137
DB1013,DB0873,Moderate,1,1238
DB0695,DB0476,Moderate,1,7
DB0186,DB0086,Minor,2,137
DB0975,DB1190,Moderate,1,13478
DB1376,DB0660,Moderate,1,135
DB0656,DB0719,Moderate,1,1
DB1200,DB0267,Major,0,5
DB0056,DB0566,Moderate,1,7
DB1452,DB0405,Minor,2,1
DB0517,DB0385,Minor,2,5
DB0492,DB0703,Moderate,1,5
DB1497,DB0297,Moderate,1,1
DB0594,DB1108,Moderate,1,4
DB1274,DB1345,Major,0,5
DB0939,DB0379,Moderate,1,8
DB1143,DB1121,Moderate,1,7
DB1526,DB0977,Moderate,1,5
DB0530,DB0703,Major,0,35
DB1028,DB1403,Major,0,5
DB0072,DB1327,Major,0,5
DB0009,DB0868,Moderate,1,12
DB0819,DB1449,Moderate,1,18
DB0424,DB0388,Moderate,1,3
DB1485,DB0856,Moderate,1,7
DB0551,DB1327,Moderate,1,5
DB0455,DB0221,Moderate,1,5
DB0920,DB1161,Moderate,1,5
DB0080,DB0798,Moderate,1,2
DB0231,DB1235,Moderate,1,5
DB1278,DB0400,Moderate,1,1347
DB1026,DB1161,Moderate,1,15
DB1392,DB0161,Moderate,1,1
DB1537,DB1535,Moderate,1,5
DB1331,DB0500,Moderate,1,2
DB1190,DB1128,Moderate,1,13478
DB0498,DB1008,Moderate,1,25
DB0871,DB0510,Moderate,1,15
DB0829,DB0512,Moderate,1,167
DB0169,DB1493,Moderate,1,15
DB0530,DB0866,Minor,2,138
DB0975,DB0936,Moderate,1,34
DB1228,DB0322,Moderate,1,7
DB0430,DB1314,Major,0,1
DB0507,DB0827,Moderate,1,1
DB1429,DB0333,Major,0,28
DB0132,DB0871,Minor,2,1
DB1210,DB0957,Moderate,1,3578
DB0845,DB1149,Moderate,1,1
DB0309,DB1319,Major,0,1
DB0476,DB0901,Moderate,1,37
DB0827,DB0382,Moderate,1,14
DB1296,DB0857,Moderate,1,67
DB1404,DB0837,Moderate,1,14
DB0150,DB0837,Minor,2,1347
DB1563,DB0709,Moderate,1,5
DB0286,DB0664,Moderate,1,137
DB0827,DB0654,Moderate,1,15
DB1560,DB1419,Moderate,1,5
DB0517,DB0678,Major,0,56
DB0368,DB0054,Major,0,35
DB0525,DB1525,Moderate,1,5
DB0641,DB0946,Moderate,1,136
DB1376,DB1228,Moderate,1,35
DB0346,DB1171,Moderate,1,5
DB0350,DB0115,Moderate,1,7
DB0354,DB0084,Moderate,1,15
DB0021,DB0473,Moderate,1,5
DB0651,DB0124,Moderate,1,13
DB0606,DB1164,Moderate,1,7
DB1145,DB1025,Moderate,1,6
DB0113,DB1203,Moderate,1,5
DB0678,DB0765,Major,0,67
DB0957,DB0654,Moderate,1,5
DB0110,DB0789,Moderate,1,5
DB0227,DB1214,Moderate,1,7
DB0014,DB1002,Minor,2,12
DB0171,DB0796,Moderate,1,5
DB0555,DB1053,Major,0,5
DB0149,DB0623,Moderate,1,1347
DB0994,DB0789,Minor,2,15
DB1190,DB0872,Minor,2,13478
DB0914,DB0663,Moderate,1,137
DB0346,DB1386,Major,0,5
DB0605,DB0872,Minor,2,1
DB1542,DB1470,Moderate,1,1347
DB1470,DB1297,Moderate,1,1347
DB0563,DB0510,Moderate,1,5
DB1303,DB0349,Moderate,1,17
DB0311,DB0102,Moderate,1,137
DB0180,DB1116,Moderate,1,7
DB1446,DB1394,Moderate,1,5
DB0656,DB0855,Moderate,1,17
DB0027,DB0358,Moderate,1,5
DB0590,DB1452,Moderate,1,3
DB0679,DB1137,Moderate,1,1
DB0149,DB0871,Moderate,1,1347
DB1303,DB0470,Moderate,1,13
DB0330,DB1533,Moderate,1,13
DB0304,DB1325,Moderate,1,1
DB0912,DB1047,Moderate,1,5
DB1239,DB0113,Moderate,1,5
DB0868,DB1512,Moderate,1,12
DB1190,DB1288,Moderate,1,134578
DB0055,DB0660,Moderate,1,15
DB0744,DB1397,Moderate,1,5
DB1453,DB0789,Moderate,1,5
DB0023,DB0798,Moderate,1,6
DB1183,DB1490,Moderate,1,37
DB0684,DB0161,Moderate,1,15
DB0804,DB0079,Major,0,5
DB0713,DB0765,Major,0,57
DB0565,DB0657,Moderate,1,1
DB0007,DB1309,Moderate,1,2
DB0590,DB0282,Major,0,36
DB1482,DB1051,Moderate,1,7
DB1513,DB0176,Moderate,1,5
DB1203,DB1127,Moderate,1,57
DB0560,DB0804,Moderate,1,5
DB0666,DB1302,Moderate,1,15
DB1049,DB0186,Moderate,1,137
DB1070,DB0446,Moderate,1,37
DB0555,DB0519,Moderate,1,2
DB1134,DB0446,Moderate,1,378
DB0630,DB1058,Moderate,1,7
DB1160,DB0717,Moderate,1,7
DB0066,DB1210,Moderate,1,378
DB0149,DB0468,Moderate,1,1347
DB0574,DB1171,Major,0,5
DB1190,DB1081,Moderate,1,13478
DB0656,DB0928,Moderate,1,15
DB0669,DB0873,Moderate,1,1238
DB1258,DB0154,Moderate,1,2
DB1090,DB0641,Moderate,1,1
DB0705,DB0029,Major,0,7
DB0614,DB1363,Moderate,1,28
DB1434,DB1073,Major,0,7
DB1537,DB0492,Moderate,1,5
DB1458,DB0864,Moderate,1,5
DB0476,DB0883,Moderate,1,7
DB1286,DB0653,Moderate,1,15
DB0914,DB0088,Moderate,1,7
DB1120,DB1449,Moderate,1,18
DB0024,DB0034,Minor,2,13
DB0568,DB0811,Moderate,1,7
DB0267,DB1354,Moderate,1,5
DB0369,DB0989,Minor,2,3
DB0679,DB1148,Moderate,1,8
DB1450,DB1490,Moderate,1,37
DB0341,DB0372,Moderate,1,5
DB0202,DB1154,Moderate,1,78
DB1279,DB0186,Moderate,1,137
DB1444,DB0560,Major,0,5
DB0968,DB1160,Moderate,1,7
DB0888,DB0014,Moderate,1,12
DB0704,DB1122,Major,0,7
DB0149,DB0574,Moderate,1,1347
DB0691,DB0063,Moderate,1,1347
DB0827,DB0176,Moderate,1,15
DB0912,DB0004,Major,0,5
DB0920,DB0574,Major,0,5
DB0302,DB0869,Moderate,1,1
DB1470,DB1392,Moderate,1,1347
DB0946,DB0058,Moderate,1,136
DB0660,DB1314,Moderate,1,1
DB1094,DB0849,Moderate,1,15
DB0149,DB1037,Major,0,1347
DB1434,DB1210,Moderate,1,378
DB1493,DB0334,Moderate,1,15
DB0955,DB1525,Minor,2,5
DB1080,DB1532,Moderate,1,7
DB1038,DB0358,Major,0,5
DB0547,DB0834,Moderate,1,38
DB0300,DB0405,Moderate,1,14
DB1101,DB0931,Major,0,8
DB0009,DB0090,Major,0,5
DB0019,DB1052,Moderate,1,13
DB0849,DB1503,Moderate,1,5
DB1203,DB0901,Moderate,1,357
DB0822,DB0208,Moderate,1,14
DB0400,DB1372,Moderate,1,13457
DB0375,DB0208,Moderate,1,15
DB1140,DB0821,Moderate,1,7
DB0898,DB0112,Moderate,1,7
DB1232,DB0958,Major,0,6
DB0177,DB0532,Moderate,1,3
DB1449,DB0618,Moderate,1,18
DB0920,DB0571,Moderate,1,5
DB0007,DB0895,Moderate,1,1
DB0053,DB0342,Moderate,1,5
DB0022,DB0709,Moderate,1,5
DB0064,DB0713,Moderate,1,5
DB0996,DB1494,Moderate,1,1
DB1375,DB0957,Moderate,1,5
DB0328,DB0774,Moderate,1,23
DB0763,DB0610,Major,0,37
DB1505,DB0660,Minor,2,13
DB1358,DB0876,Moderate,1,1278
DB0547,DB1061,Moderate,1,38
DB0745,DB1047,Moderate,1,5
DB0478,DB0333,Major,0,8
DB0690,DB0405,Moderate,1,17
DB0308,DB1480,Major,0,5
DB1466,DB1300,Moderate,1,35
DB1468,DB0763,Major,0,1347
DB0474,DB0787,Moderate,1,18
DB1190,DB0428,Moderate,1,13478
DB0355,DB1244,Moderate,1,7
DB0217,DB0318,Minor,2,13
DB0889,DB0968,Moderate,1,6
DB1200,DB0863,Major,0,8
DB0501,DB1064,Moderate,1,15
DB0024,DB0501,Minor,2,13
DB1038,DB0962,Moderate,1,6
DB1375,DB1019,Moderate,1,5
DB0916,DB0727,Moderate,1,48
DB1449,DB0367,Moderate,1,18
DB0333,DB1507,Major,0,58
DB1009,DB0739,Major,0,8
DB0793,DB1290,Major,0,5
DB1360,DB1446,Moderate,1,5
DB0303,DB0510,Major,0,5
DB0341,DB0402,Moderate,1,1347
DB0420,DB1468,Moderate,1,1347
DB1447,DB1349,Major,0,1
DB1406,DB0382,Moderate,1,4
DB1362,DB1320,Moderate,1,3
DB1296,DB1197,Moderate,1,67
DB1466,DB0375,Moderate,1,35
DB0058,DB1282,Major,0,5
DB0691,DB1449,Moderate,1,13478
DB1240,DB0208,Minor,2,1
DB0656,DB0541,Moderate,1,1
DB0317,DB0178,Moderate,1,3
DB1449,DB0164,Moderate,1,18
DB0155,DB1236,Major,0,5
DB0332,DB0886,Moderate,1,5
DB0981,DB0829,Moderate,1,16
DB0770,DB1500,Major,0,1
DB1156,DB0836,Moderate,1,1
DB0641,DB1304,Moderate,1,1
DB1501,DB1023,Moderate,1,5
DB1020,DB0821,Moderate,1,5
DB0735,DB0740,Moderate,1,8
DB1190,DB0158,Moderate,1,13478
DB0298,DB1010,Major,0,2
DB0287,DB0999,Moderate,1,1
DB0337,DB1317,Moderate,1,17
DB0287,DB1331,Moderate,1,12
DB1056,DB0708,Moderate,1,15
DB0330,DB1458,Moderate,1,135
DB0769,DB1122,Major,0,5
DB0121,DB1500,Moderate,1,37
DB1232,DB0994,Minor,2,16
DB1160,DB0792,Moderate,1,7
DB0059,DB0171,Major,0,5
DB0218,DB0703,Major,0,25
DB1470,DB0287,Moderate,1,1347
DB0723,DB0713,Moderate,1,5
DB0936,DB1280,Moderate,1,347
DB0299,DB1182,Moderate,1,1
DB0782,DB1470,Moderate,1,1347
DB0287,DB1425,Moderate,1,1
DB0889,DB1160,Moderate,1,67
DB1539,DB0521,Major,0,1378
DB0539,DB0217,Moderate,1,15
DB0691,DB1389,Moderate,1,1347
DB0400,DB0086,Minor,2,1347
DB1539,DB0963,Major,0,1378
DB1044,DB0007,Moderate,1,4
DB1020,DB0585,Major,0,5
DB0230,DB0112,Moderate,1,7
DB0742,DB1255,Minor,2,7
DB0702,DB0577,Moderate,1,2
DB0996,DB1246,Moderate,1,15
DB0430,DB0532,Major,0,1
DB0083,DB0559,Moderate,1,5
DB1488,DB0717,Moderate,1,7
DB0400,DB0943,Moderate,1,1347
DB1207,DB1376,Moderate,1,35
DB0656,DB0923,Moderate,1,13
DB1154,DB0781,Moderate,1,1
DB1210,DB0437,Moderate,1,378
DB1168,DB0730,Major,0,18
DB0958,DB0755,Major,0,7
DB1147,DB0349,Moderate,1,78
DB0689,DB1203,Moderate,1,5
DB1112,DB0547,Major,0,38
DB0469,DB0680,Moderate,1,3
DB0517,DB1551,Moderate,1,5
DB0705,DB0863,Major,0,8
DB0975,DB0014,Moderate,1,12
DB1376,DB0059,Major,0,35
DB1090,DB0460,Moderate,1,1
DB0916,DB0219,Moderate,1,4
DB0443,DB1415,Major,0,8
DB1095,DB0510,Major,0,15
DB0776,DB0400,Moderate,1,1347
DB0981,DB0142,Moderate,1,1
DB1188,DB1190,Moderate,1,13478
DB1560,DB1232,Major,0,6
DB0774,DB1345,Major,0,35
DB0149,DB0466,Moderate,1,1347
DB0968,DB0376,Moderate,1,5
DB0486,DB0926,Moderate,1,1
DB0997,DB1050,Moderate,1,7
DB1421,DB0822,Moderate,1,47
DB1197,DB0708,Moderate,1,56
DB1001,DB0423,Moderate,1,1
DB0207,DB0232,Moderate,1,18
DB1497,DB0820,Moderate,1,1
DB0207,DB1037,Moderate,1,18
DB0873,DB0869,Moderate,1,1238
DB0132,DB1412,Moderate,1,4
DB1349,DB0684,Major,0,5
DB0587,DB0361,Moderate,1,5
DB0196,DB0227,Moderate,1,7
DB1190,DB0754,Minor,2,13478
DB0565,DB1197,Moderate,1,16
DB0603,DB0512,Moderate,1,17
DB0332,DB0491,Moderate,1,8
DB1273,DB0375,Moderate,1,5
DB1470,DB0043,Moderate,1,1347
DB1211,DB0375,Moderate,1,5
DB0198,DB0221,Moderate,1,5
DB0371,DB1197,Moderate,1,6
DB0846,DB0683,Moderate,1,578
DB1423,DB0710,Moderate,1,57
DB1110,DB0004,Moderate,1,56
DB1204,DB1203,Moderate,1,5
DB1273,DB1210,Moderate,1,378
DB0546,DB1171,Moderate,1,5
DB1422,DB1170,Moderate,1,356
DB1190,DB0624,Moderate,1,13478
DB0801,DB0590,Moderate,1,35
DB0282,DB1102,Major,0,46
DB0856,DB0278,Moderate,1,7
DB0115,DB0136,Moderate,1,7
DB0455,DB0137,Moderate,1,56
DB0070,DB1500,Moderate,1,1
DB0829,DB1478,Moderate,1,6
DB0557,DB0015,Major,0,3
DB0968,DB0713,Moderate,1,5
DB0308,DB0130,Major,0,5
DB1190,DB0839,Major,0,13478
DB0275,DB1086,Moderate,1,35
DB0624,DB1103,Moderate,1,5
DB0492,DB1251,Moderate,1,1
DB1517,DB0690,Moderate,1,7
DB0740,DB0489,Major,0,8
DB0985,DB0240,Moderate,1,5
DB0657,DB0342,Moderate,1,15
DB0267,DB1281,Moderate,1,15
DB1187,DB0493,Moderate,1,46
DB0309,DB0764,Major,0,1
DB0692,DB0309,Moderate,1,1347
DB1487,DB1023,Moderate,1,56
DB0684,DB1064,Major,0,5
DB0286,DB1175,Major,0,12
DB0547,DB0946,Major,0,1368
DB0656,DB0993,Moderate,1,1
DB1234,DB1311,Major,0,1
DB0920,DB0334,Moderate,1,5
DB0755,DB1316,Moderate,1,7
DB0304,DB1272,Major,0,1
DB0535,DB0763,Moderate,1,1
DB1003,DB0322,Moderate,1,7
DB0889,DB1349,Major,0,6
DB0320,DB0552,Moderate,1,5
DB1351,DB0547,Moderate,1,38
DB0169,DB0535,Minor,2,15
DB0097,DB1458,Major,0,5
DB0691,DB1006,Moderate,1,1347
DB0889,DB0627,Moderate,1,6
DB0606,DB0117,Moderate,1,7
DB1197,DB0201,Major,0,56
DB1190,DB0868,Moderate,1,123478
DB0157,DB1372,Moderate,1,5
DB0776,DB1033,Minor,2,1
DB1536,DB0953,Moderate,1,135
DB0813,DB1019,Major,0,15
DB0755,DB1408,Moderate,1,7
DB0313,DB0718,Minor,2,1
DB1192,DB0520,Moderate,1,14
DB0243,DB0866,Moderate,1,18
DB0425,DB1258,Major,0,2
DB1498,DB0220,Minor,2,5
DB1490,DB1164,Moderate,1,37
DB1401,DB0512,Moderate,1,17
DB0436,DB0149,Moderate,1,1347
DB1160,DB0817,Moderate,1,7
DB1317,DB0724,Moderate,1,18
DB0986,DB0858,Moderate,1,1
DB0178,DB0700,Moderate,1,3
DB1190,DB0265,Moderate,1,13478
DB1069,DB0813,Moderate,1,1
DB0383,DB0661,Moderate,1,15
DB1282,DB0977,Moderate,1,5
DB0377,DB0793,Major,0,5
DB0503,DB0787,Moderate,1,8
DB0690,DB0631,Major,0,7
DB1281,DB0767,Moderate,1,15
