Drug1_ID,Drug2_ID,Level,Y,class
DB0883,DB0497,Moderate,1,17
DB1550,DB1170,Moderate,1,57
DB1518,DB1092,Moderate,1,1
DB1058,DB0680,Moderate,1,7
DB0830,DB1023,Moderate,1,5
DB1520,DB0789,Moderate,1,5
DB1186,DB1325,Moderate,1,1
DB0627,DB0860,Moderate,1,2
DB0373,DB0295,Moderate,1,7
DB0765,DB0493,Moderate,1,47
DB1192,DB0765,Moderate,1,147
DB1535,DB1327,Moderate,1,5
DB1136,DB0653,Moderate,1,5
DB0548,DB1116,Moderate,1,7
DB0713,DB1503,Moderate,1,5
DB1056,DB0844,Moderate,1,1
DB1447,DB0936,Moderate,1,134
DB0691,DB0309,Moderate,1,1347
DB0492,DB1050,Moderate,1,7
DB1401,DB0844,Moderate,1,7
DB0540,DB0594,Moderate,1,4
DB0313,DB1127,Moderate,1,17
DB0155,DB0533,Minor,2,5
DB1145,DB1491,Moderate,1,7
DB0713,DB1473,Moderate,1,5
DB0997,DB0821,Moderate,1,7
DB0498,DB0957,Moderate,1,25
DB1011,DB0560,Moderate,1,5
DB0149,DB1120,Moderate,1,1347
DB1375,DB1197,Moderate,1,6
DB0404,DB0605,Moderate,1,7
DB1020,DB1349,Major,0,5
DB0701,DB1220,Moderate,1,1
DB0175,DB1288,Major,0,5
DB1133,DB0749,Major,0,1
DB0543,DB0626,Moderate,1,2
DB0400,DB0764,Moderate,1,1347
DB0959,DB0754,Moderate,1,1
DB1517,DB0400,Moderate,1,1347
DB0587,DB1019,Major,0,5
DB0563,DB1538,Moderate,1,5
DB1013,DB1502,Moderate,1,8
DB0400,DB1290,Moderate,1,13457
DB1454,DB0663,Major,0,137
DB0946,DB0792,Minor,2,136
DB1399,DB1031,Moderate,1,8
DB0616,DB1314,Moderate,1,2
DB1044,DB0654,Moderate,1,45
DB1438,DB1343,Moderate,1,7
DB1464,DB1326,Major,0,5
DB1449,DB0318,Minor,2,138
DB0986,DB0418,Moderate,1,18
DB1491,DB0350,Moderate,1,7
DB0207,DB1413,Moderate,1,138
DB0205,DB1315,Moderate,1,138
DB0097,DB1254,Minor,2,3
DB1274,DB1191,Moderate,1,13478
DB1423,DB0017,Moderate,1,7
DB1087,DB0497,Moderate,1,15
DB0906,DB1282,Moderate,1,5
DB1422,DB1115,Moderate,1,367
DB0801,DB0813,Moderate,1,15
DB0154,DB0108,Major,0,2
DB0198,DB0221,Moderate,1,5
DB0617,DB0472,Moderate,1,57
DB0203,DB0747,Moderate,1,128
DB0617,DB1525,Moderate,1,57
DB1296,DB0774,Major,0,37
DB1462,DB0542,Major,0,2
DB0149,DB0188,Moderate,1,1347
DB1187,DB0001,Moderate,1,6
DB0692,DB0168,Moderate,1,1347
DB1005,DB0549,Moderate,1,5
DB1190,DB0375,Moderate,1,134578
DB0831,DB1259,Moderate,1,4
DB1121,DB1184,Moderate,1,1
DB0121,DB0906,Moderate,1,37
DB0170,DB0079,Moderate,1,5
DB0853,DB0734,Major,0,8
DB0098,DB1326,Major,0,5
DB0303,DB0497,Major,0,1
DB1198,DB0946,Moderate,1,136
DB1209,DB0375,Moderate,1,5
DB0617,DB1344,Moderate,1,7
DB1175,DB0469,Major,0,123
DB0981,DB0552,Moderate,1,1
DB1242,DB0849,Major,0,5
DB0177,DB0448,Moderate,1,13
DB1421,DB0626,Moderate,1,27
DB0982,DB0570,Moderate,1,1
DB0096,DB1152,Moderate,1,7
DB0888,DB1177,Moderate,1,1
DB0699,DB1446,Major,0,5
DB0425,DB0954,Major,0,123
DB1349,DB0161,Moderate,1,1
DB1105,DB1446,Major,0,5
DB1090,DB0608,Moderate,1,15
DB1527,DB0473,Moderate,1,5
DB1225,DB0935,Minor,2,1
DB1317,DB1203,Major,0,15
DB1090,DB0267,Major,0,15
DB0075,DB0421,Moderate,1,35
DB1090,DB0817,Major,0,1
DB1487,DB1053,Moderate,1,56
DB1468,DB0626,Moderate,1,12347
DB0400,DB1556,Minor,2,1347
DB0570,DB0405,Major,0,1
DB0785,DB1313,Moderate,1,14
DB1285,DB0514,Moderate,1,127
DB1366,DB0029,Minor,2,7
DB0898,DB0800,Moderate,1,8
DB0769,DB0849,Moderate,1,5
DB0171,DB0201,Major,0,5
DB1561,DB1105,Moderate,1,5
DB1276,DB0171,Moderate,1,5
DB0048,DB0181,Moderate,1,3
DB1485,DB0536,Moderate,1,7
DB1198,DB1190,Moderate,1,13478
DB0356,DB1339,Moderate,1,5
DB0328,DB0519,Moderate,1,2
DB1458,DB0272,Moderate,1,15
DB0955,DB1288,Moderate,1,5
DB0996,DB0994,Moderate,1,1
DB1457,DB0058,Major,0,5
DB1044,DB1088,Moderate,1,45
DB1175,DB0446,Major,0,1237
DB0311,DB1314,Moderate,1,37
DB0375,DB0510,Moderate,1,5
DB1279,DB0154,Moderate,1,2
DB1376,DB1234,Moderate,1,135
DB0010,DB0937,Minor,2,134
DB0368,DB1514,Moderate,1,3
DB1436,DB1087,Moderate,1,156
DB0691,DB1354,Moderate,1,1347
DB1327,DB0147,Moderate,1,5
DB0843,DB1037,Moderate,1,1
DB1316,DB0863,Major,0,8
DB0287,DB0755,Moderate,1,17
DB0225,DB0446,Moderate,1,37
DB1293,DB0392,Moderate,1,7
DB0178,DB0112,Moderate,1,37
DB0507,DB0708,Minor,2,5
DB0709,DB1545,Major,0,5
DB0472,DB0717,Moderate,1,57
DB0434,DB1446,Moderate,1,5
DB0668,DB0849,Major,0,5
DB1160,DB0526,Moderate,1,57
DB0594,DB0974,Minor,2,4
DB0715,DB1381,Moderate,1,5
DB0511,DB0661,Moderate,1,15
DB0404,DB1490,Moderate,1,37
DB0618,DB1458,Major,0,5
DB0087,DB1372,Moderate,1,25
DB0511,DB0497,Major,0,15
DB1527,DB0446,Moderate,1,37
DB0713,DB1312,Major,0,5
DB1376,DB0871,Moderate,1,135
DB1188,DB0186,Moderate,1,137
DB0983,DB0004,Major,0,5
DB1058,DB0186,Minor,2,137
DB0960,DB1403,Major,0,5
DB0708,DB0451,Moderate,1,5
DB0320,DB1022,Moderate,1,5
DB1046,DB0346,Moderate,1,5
DB1327,DB1088,Moderate,1,5
DB0900,DB0284,Moderate,1,3
DB0089,DB0994,Minor,2,1
DB1084,DB0208,Moderate,1,13
DB0282,DB1247,Moderate,1,6
DB0439,DB0747,Moderate,1,128
DB1497,DB0060,Moderate,1,1
DB0405,DB1244,Major,0,1
DB1550,DB1513,Moderate,1,7
DB0912,DB0004,Major,0,5
DB0149,DB1498,Major,0,1347
DB1300,DB0871,Moderate,1,1
DB0320,DB1019,Moderate,1,5
DB0745,DB0765,Moderate,1,57
DB1071,DB1458,Moderate,1,5
DB1190,DB1251,Moderate,1,13478
DB1528,DB0626,Moderate,1,2
DB0842,DB1047,Major,0,5
DB1120,DB0047,Moderate,1,8
DB0430,DB1533,Major,0,1
DB0010,DB0176,Moderate,1,15
DB0283,DB1156,Moderate,1,1
DB0049,DB1518,Moderate,1,13
DB1017,DB0367,Moderate,1,1
DB0996,DB0101,Moderate,1,16
DB0717,DB0267,Moderate,1,57
DB0744,DB0498,Moderate,1,25
DB1210,DB0217,Moderate,1,1378
DB0091,DB0849,Moderate,1,56
DB0282,DB0138,Moderate,1,367
DB0914,DB1313,Moderate,1,17
DB0583,DB0511,Moderate,1,15
DB0670,DB0136,Moderate,1,3
DB0075,DB0868,Moderate,1,125
DB0534,DB0617,Moderate,1,7
DB0731,DB1248,Moderate,1,8
DB0337,DB0698,Moderate,1,67
DB1143,DB0398,Major,0,7
DB0953,DB0091,Moderate,1,136
DB0405,DB0292,Moderate,1,1
DB0590,DB1349,Major,0,3
DB0788,DB1546,Moderate,1,5
DB0400,DB0080,Moderate,1,12347
DB1134,DB0901,Moderate,1,378
DB0957,DB0827,Moderate,1,15
DB0155,DB0674,Moderate,1,5
DB0819,DB0788,Moderate,1,5
DB0060,DB0497,Moderate,1,1
DB0303,DB1302,Moderate,1,1
DB0010,DB0604,Minor,2,13
DB0672,DB1190,Moderate,1,13478
DB0441,DB1468,Moderate,1,1347
DB0337,DB0223,Moderate,1,7
DB0354,DB0559,Moderate,1,5
DB0190,DB1074,Moderate,1,3
DB1285,DB0400,Moderate,1,1347
DB0695,DB0112,Moderate,1,7
DB0084,DB0400,Moderate,1,1347
DB0829,DB1004,Moderate,1,56
DB1343,DB0379,Moderate,1,8
DB0570,DB1370,Moderate,1,1
DB1003,DB0678,Major,0,6
DB0979,DB0754,Moderate,1,7
DB0155,DB1039,Major,0,5
DB1535,DB0632,Moderate,1,58
DB0945,DB1190,Moderate,1,13478
DB0829,DB0192,Major,0,16
DB0285,DB0901,Moderate,1,37
DB0900,DB0883,Moderate,1,7
DB1480,DB1339,Moderate,1,5
DB0981,DB0817,Moderate,1,1
DB0477,DB0398,Moderate,1,1
DB1458,DB0864,Moderate,1,5
DB0096,DB0004,Moderate,1,57
DB0089,DB0855,Moderate,1,7
DB1210,DB1197,Moderate,1,3678
DB0719,DB0599,Moderate,1,3
DB0982,DB1090,Moderate,1,1
DB1468,DB1001,Moderate,1,1347
DB1274,DB0137,Moderate,1,6
DB1058,DB1085,Major,0,57
DB0712,DB1053,Major,0,25
DB0569,DB0056,Minor,2,7
DB0965,DB1070,Moderate,1,3
DB1285,DB0788,Moderate,1,15
DB0207,DB1271,Moderate,1,18
DB1491,DB1176,Major,0,17
DB0517,DB0392,Moderate,1,5
DB1094,DB0005,Major,0,15
DB0748,DB0610,Moderate,1,37
DB1443,DB1210,Moderate,1,378
DB0884,DB0490,Major,0,2
DB1485,DB0174,Moderate,1,7
DB0501,DB0267,Moderate,1,15
DB0071,DB0726,Moderate,1,8
DB0058,DB0383,Major,0,5
DB1550,DB1436,Moderate,1,167
DB1084,DB0867,Moderate,1,123
DB0458,DB0921,Major,0,1
DB0476,DB1303,Moderate,1,17
DB0723,DB0040,Minor,2,1
DB0537,DB1190,Moderate,1,13478
DB1490,DB1082,Moderate,1,37
DB0883,DB0392,Moderate,1,7
DB1047,DB1122,Major,0,5
DB1327,DB1259,Major,0,5
DB1019,DB0796,Major,0,5
DB0573,DB1085,Moderate,1,5
DB1401,DB0813,Moderate,1,17
DB0889,DB1519,Major,0,56
DB0436,DB0755,Moderate,1,7
DB0166,DB0607,Moderate,1,27
DB0006,DB0646,Major,0,1
DB0987,DB1240,Minor,2,1
DB1536,DB1542,Major,0,5
DB0152,DB1203,Moderate,1,5
DB0375,DB1019,Major,0,5
DB0476,DB1531,Moderate,1,7
DB0157,DB1282,Moderate,1,5
DB1040,DB1102,Major,0,4
DB0171,DB1475,Moderate,1,56
DB1210,DB0653,Moderate,1,3578
DB1204,DB0713,Moderate,1,5
DB1017,DB0210,Moderate,1,1
DB1030,DB0446,Moderate,1,37
DB0873,DB0385,Moderate,1,1238
DB1398,DB0492,Moderate,1,5
DB0656,DB0890,Moderate,1,15
DB1346,DB0603,Moderate,1,5
DB1437,DB1446,Major,0,5
DB0847,DB0982,Major,0,1
DB0004,DB0767,Major,0,5
DB0228,DB0860,Major,0,25
DB0690,DB1096,Major,0,7
DB0330,DB1526,Moderate,1,135
DB0537,DB1419,Major,0,5
DB1272,DB0690,Major,0,7
DB0149,DB0755,Minor,2,1347
DB0444,DB1326,Major,0,5
DB0998,DB0931,Moderate,1,78
DB1392,DB0813,Moderate,1,1
DB1129,DB0526,Moderate,1,15
DB0400,DB0654,Major,0,13457
DB0920,DB1105,Moderate,1,5
DB0646,DB0211,Moderate,1,1
DB0400,DB0159,Moderate,1,13457
DB0691,DB0995,Minor,2,13478
DB1376,DB1331,Moderate,1,235
DB0715,DB0426,Moderate,1,1
DB1457,DB1443,Major,0,5
DB0825,DB1322,Moderate,1,37
DB0477,DB0366,Moderate,1,1
DB1090,DB0303,Moderate,1,1
DB0763,DB1525,Moderate,1,5
DB1242,DB0942,Moderate,1,1
DB0963,DB0906,Moderate,1,1
DB1381,DB0400,Moderate,1,13457
DB1448,DB0712,Moderate,1,2
DB1069,DB1449,Moderate,1,18
DB1453,DB0855,Major,0,7
DB0646,DB0040,Moderate,1,1
DB0400,DB0859,Major,0,1347
DB1090,DB1525,Major,0,15
DB0192,DB0074,Moderate,1,18
DB0303,DB0161,Moderate,1,1
DB0968,DB1485,Moderate,1,7
DB0412,DB0663,Moderate,1,137
DB0354,DB0691,Moderate,1,13457
DB0404,DB0926,Moderate,1,17
DB1402,DB1071,Moderate,1,7
DB0124,DB0238,Moderate,1,1
DB1192,DB0072,Moderate,1,14
DB1426,DB1235,Moderate,1,5
DB0354,DB0375,Moderate,1,5
DB0330,DB0005,Moderate,1,135
DB1327,DB0725,Major,0,58
DB0691,DB1156,Moderate,1,1347
DB0959,DB0785,Moderate,1,14
DB1376,DB0520,Moderate,1,35
DB0515,DB0755,Moderate,1,127
DB1547,DB1352,Major,0,12
DB0337,DB0710,Moderate,1,57
DB1285,DB0650,Moderate,1,1
DB1103,DB0655,Major,0,5
DB0691,DB0813,Major,0,1347
DB1143,DB1383,Major,0,7
DB0537,DB0333,Moderate,1,8
DB0298,DB0708,Moderate,1,25
DB1275,DB0493,Moderate,1,24
DB1210,DB0398,Moderate,1,378
DB0346,DB1170,Moderate,1,5
DB1076,DB0713,Major,0,5
DB0380,DB1446,Major,0,58
DB0373,DB0267,Moderate,1,5
DB0512,DB1329,Moderate,1,127
DB0061,DB0209,Moderate,1,12
DB0063,DB0957,Moderate,1,5
DB1234,DB1122,Major,0,1
DB1486,DB0800,Major,0,8
DB0511,DB0219,Moderate,1,5
DB0600,DB0473,Moderate,1,5
DB1118,DB0375,Moderate,1,5
DB0002,DB1164,Moderate,1,5
DB0941,DB0633,Moderate,1,8
DB1040,DB1490,Moderate,1,37
DB1346,DB0092,Moderate,1,56
DB1537,DB0793,Major,0,5
DB0467,DB0830,Major,0,7
DB0819,DB1328,Moderate,1,1
DB1147,DB0976,Moderate,1,8
DB0690,DB0063,Major,0,7
DB0400,DB0906,Moderate,1,1347
DB0651,DB0242,Moderate,1,3
DB0088,DB1103,Moderate,1,5
DB0330,DB0171,Moderate,1,135
DB0823,DB1157,Moderate,1,37
DB1069,DB0733,Major,0,8
DB0286,DB0004,Moderate,1,5
DB1078,DB0773,Moderate,1,7
DB1003,DB0405,Major,0,1
DB0910,DB0540,Moderate,1,1
DB0656,DB0650,Major,0,1
DB0084,DB0473,Moderate,1,15
DB0889,DB0727,Moderate,1,68
DB1084,DB0208,Moderate,1,13
DB1450,DB0411,Moderate,1,7
DB0099,DB0336,Major,0,7
DB0167,DB0472,Moderate,1,5
DB0218,DB1544,Moderate,1,2
DB0704,DB0125,Moderate,1,57
DB1084,DB0876,Minor,2,12378
DB0650,DB1326,Major,0,5
DB0320,DB0769,Moderate,1,5
DB1465,DB1533,Moderate,1,2
DB0523,DB1258,Moderate,1,1
DB0472,DB0792,Major,0,5
DB0282,DB1050,Moderate,1,67
DB0813,DB0095,Moderate,1,1
DB1200,DB1063,Moderate,1,4
DB0669,DB0149,Major,0,1347
DB1231,DB1050,Moderate,1,7
DB1560,DB1401,Major,0,7
DB1498,DB0558,Minor,2,5
DB1564,DB1210,Major,0,378
DB0574,DB1340,Moderate,1,1
DB1493,DB0785,Moderate,1,14
DB1543,DB0367,Moderate,1,15
DB0877,DB0663,Moderate,1,137
DB1534,DB0072,Major,0,5
DB1468,DB1556,Minor,2,1347
DB1401,DB0587,Moderate,1,7
DB1134,DB1377,Moderate,1,8
DB1013,DB0873,Moderate,1,1238
DB1256,DB0902,Major,0,57
DB1547,DB1367,Major,0,12
DB0203,DB0873,Moderate,1,1238
DB1497,DB0990,Moderate,1,1
DB0622,DB1178,Major,0,78
DB0330,DB1008,Major,0,135
DB0457,DB0739,Moderate,1,8
DB0354,DB0305,Moderate,1,5
DB1094,DB1103,Major,0,15
DB0971,DB0560,Major,0,5
DB0441,DB0053,Moderate,1,5
DB1368,DB0083,Moderate,1,5
DB0492,DB0510,Major,0,5
DB0568,DB0346,Moderate,1,5
DB0678,DB0510,Major,0,56
DB0264,DB0975,Moderate,1,5
DB0896,DB0996,Major,0,1
DB0809,DB1197,Moderate,1,6
DB0793,DB1352,Major,0,15
DB0121,DB0560,Major,0,357
DB0914,DB0727,Moderate,1,78
DB0920,DB1365,Moderate,1,235
DB0063,DB0510,Moderate,1,5
DB1455,DB1514,Moderate,1,5
DB0264,DB0422,Moderate,1,35
DB1285,DB0539,Moderate,1,15
DB1010,DB1047,Major,0,5
DB0388,DB0065,Moderate,1,13
DB0590,DB0542,Moderate,1,3
DB1493,DB0100,Moderate,1,1
DB0404,DB1175,Major,0,127
DB0720,DB0382,Moderate,1,4
DB0373,DB0609,Moderate,1,37
DB0287,DB1210,Moderate,1,1378
DB1323,DB0159,Moderate,1,5
DB0337,DB1003,Moderate,1,7
DB1262,DB0497,Moderate,1,13
DB1461,DB0793,Major,0,5
DB0207,DB0435,Moderate,1,18
DB0698,DB0863,Major,0,68
DB0441,DB1220,Minor,2,1
DB1112,DB0765,Moderate,1,7
DB1190,DB0283,Moderate,1,13478
DB0359,DB0592,Moderate,1,5
DB0669,DB0710,Moderate,1,5
DB0965,DB0673,Major,0,3
DB0389,DB0218,Moderate,1,23
DB1550,DB1458,Moderate,1,57
DB0469,DB0627,Moderate,1,3
DB0876,DB0868,Moderate,1,1278
DB1431,DB1429,Moderate,1,2
DB1274,DB0886,Moderate,1,5
DB0970,DB1357,Moderate,1,58
DB1421,DB0936,Moderate,1,347
DB1084,DB0866,Moderate,1,138
DB0843,DB1154,Moderate,1,1
DB0410,DB0717,Moderate,1,7
DB1353,DB0137,Moderate,1,6
DB0892,DB1446,Moderate,1,5
DB1468,DB1507,Major,0,13457
DB0480,DB0493,Moderate,1,4
DB1413,DB0120,Moderate,1,13
DB0912,DB0946,Minor,2,136
DB0755,DB0698,Moderate,1,67
DB1020,DB1443,Moderate,1,5
DB0188,DB1160,Moderate,1,7
DB0843,DB0842,Major,0,1
DB0026,DB1241,Minor,2,1
DB0715,DB0813,Moderate,1,1
DB0439,DB0471,Major,0,14
DB1200,DB0383,Moderate,1,5
DB1325,DB1259,Major,0,1
DB1115,DB0283,Moderate,1,7
DB0713,DB0341,Moderate,1,5
DB1525,DB1149,Moderate,1,15
DB0953,DB0296,Moderate,1,137
DB0476,DB0160,Moderate,1,7
DB1536,DB0612,Moderate,1,5
DB0023,DB0510,Moderate,1,56
DB0547,DB0217,Moderate,1,138
DB0005,DB0493,Moderate,1,45
DB0102,DB1331,Moderate,1,12
DB1544,DB0361,Major,0,5
DB0981,DB0912,Major,0,1
DB0603,DB0585,Major,0,5
DB1392,DB1429,Major,0,2
DB1298,DB0228,Major,0,58
DB0970,DB1298,Major,0,58
DB1436,DB1389,Moderate,1,16
DB0410,DB0732,Moderate,1,8
DB0330,DB0080,Moderate,1,123
DB0354,DB0400,Moderate,1,13457
DB0982,DB1340,Moderate,1,1
DB1485,DB1117,Moderate,1,7
DB0389,DB1519,Moderate,1,35
DB1110,DB1197,Moderate,1,6
DB0799,DB0298,Moderate,1,25
DB1381,DB0146,Major,0,5
DB1360,DB1419,Moderate,1,5
DB1084,DB0018,Moderate,1,13
DB0865,DB0005,Moderate,1,15
DB1392,DB0472,Moderate,1,5
DB1160,DB0171,Moderate,1,57
DB0662,DB0372,Moderate,1,15
DB0743,DB1173,Major,0,2
DB0328,DB0990,Moderate,1,2
DB0620,DB0946,Minor,2,136
DB0473,DB0325,Moderate,1,5
DB0664,DB0586,Moderate,1,137
DB0516,DB0086,Moderate,1,127
DB0667,DB1228,Moderate,1,1
DB1188,DB1468,Moderate,1,1347
DB1214,DB0470,Moderate,1,3
DB1441,DB1297,Moderate,1,2
DB0425,DB0008,Moderate,1,2
DB0304,DB0798,Major,0,1
DB0774,DB0588,Major,0,3
DB0332,DB1438,Moderate,1,7
DB0425,DB1258,Major,0,2
DB1528,DB0490,Major,0,2
DB0268,DB1088,Moderate,1,5
DB1164,DB0382,Moderate,1,4
DB0004,DB1085,Major,0,5
DB0309,DB1022,Moderate,1,15
DB1219,DB0472,Moderate,1,5
DB1094,DB1019,Moderate,1,15
DB0585,DB0863,Major,0,58
DB0745,DB0161,Moderate,1,15
DB1197,DB1228,Moderate,1,6
DB0075,DB1210,Major,0,3578
DB0778,DB1190,Moderate,1,13478
DB0371,DB0883,Moderate,1,7
DB1168,DB0730,Major,0,18
DB1419,DB0708,Major,0,5
DB1542,DB0660,Major,0,1
DB0149,DB0435,Moderate,1,1347
DB0691,DB0390,Moderate,1,1347
DB1468,DB1129,Moderate,1,1347
DB0647,DB1003,Moderate,1,5
DB1112,DB0889,Moderate,1,6
DB0889,DB0071,Minor,2,6
DB1522,DB0157,Moderate,1,5
DB1147,DB1228,Moderate,1,8
DB1210,DB1050,Moderate,1,378
DB0275,DB0610,Moderate,1,37
DB0693,DB1156,Minor,2,1347
DB0930,DB0285,Moderate,1,7
DB1040,DB1381,Moderate,1,5
DB0991,DB1545,Moderate,1,1
DB0192,DB1349,Major,0,1
DB0501,DB1309,Moderate,1,12
DB0590,DB0767,Major,0,35
DB1155,DB0787,Moderate,1,8
DB0358,DB1354,Moderate,1,5
DB0227,DB0448,Moderate,1,17
DB1527,DB0333,Moderate,1,8
DB1121,DB0510,Moderate,1,5
DB0876,DB0817,Moderate,1,1278
DB0871,DB0005,Moderate,1,15
DB0352,DB0303,Minor,2,5
DB1547,DB0392,Moderate,1,2
DB0654,DB0781,Moderate,1,15
DB0373,DB0034,Moderate,1,1
DB1076,DB0733,Major,0,8
DB0801,DB0058,Major,0,5
DB0698,DB1512,Major,0,6
DB0608,DB0717,Moderate,1,57
DB1160,DB0857,Moderate,1,67
DB0832,DB0501,Moderate,1,1
DB0603,DB0883,Moderate,1,7
DB0009,DB1340,Moderate,1,1
DB0678,DB1164,Major,0,6
DB0820,DB1429,Moderate,1,2
DB0171,DB1403,Major,0,5
DB0080,DB0358,Moderate,1,25
DB0981,DB1374,Major,0,1
DB0028,DB1063,Moderate,1,4
DB0656,DB0669,Major,0,1
DB1303,DB0234,Moderate,1,1
DB1432,DB0928,Moderate,1,5
DB1226,DB1330,Major,0,6
DB1478,DB0512,Moderate,1,17
DB0121,DB0737,Major,0,378
DB0425,DB1544,Moderate,1,2
DB1019,DB1022,Moderate,1,5
DB0531,DB0765,Minor,2,7
DB0718,DB0547,Moderate,1,38
DB0388,DB0018,Moderate,1,13
DB0390,DB0400,Moderate,1,1347
DB0653,DB0792,Major,0,5
DB0592,DB0198,Moderate,1,5
DB0953,DB0401,Moderate,1,1347
DB0274,DB0362,Moderate,1,5
DB1090,DB1019,Major,0,15
DB0313,DB0901,Moderate,1,137
DB1097,DB0690,Moderate,1,7
DB0544,DB0734,Moderate,1,8
DB1286,DB1288,Moderate,1,15
DB1425,DB0267,Major,0,5
DB1457,DB0839,Major,0,5
DB0531,DB1160,Moderate,1,7
DB0986,DB0804,Moderate,1,1
DB0585,DB1290,Major,0,5
DB1542,DB0067,Minor,2,1
DB0518,DB0333,Major,0,8
DB0135,DB0664,Moderate,1,137
DB0330,DB0088,Moderate,1,13
DB0613,DB0455,Moderate,1,5
DB0453,DB0336,Moderate,1,67
DB1026,DB1064,Moderate,1,15
DB0304,DB1149,Major,0,1
DB1547,DB0180,Minor,2,2
DB0951,DB1355,Moderate,1,1
DB0823,DB0048,Minor,2,37
DB0087,DB0987,Moderate,1,2
DB0608,DB1089,Moderate,1,5
DB1105,DB1201,Moderate,1,5
DB0453,DB0228,Moderate,1,56
DB1203,DB1403,Major,0,5
DB0166,DB1023,Moderate,1,25
DB1536,DB1376,Moderate,1,35
DB0829,DB1149,Moderate,1,16
DB1542,DB0070,Minor,2,1
DB0376,DB0569,Moderate,1,5
DB1155,DB1210,Moderate,1,378
DB1230,DB0767,Moderate,1,5
DB0455,DB1257,Moderate,1,5
DB1056,DB1231,Major,0,1
DB0691,DB0650,Major,0,1347
DB1138,DB0701,Moderate,1,17
DB1285,DB1103,Moderate,1,15
DB1492,DB1288,Moderate,1,5
DB0308,DB0451,Major,0,5
DB0320,DB0502,Moderate,1,5
DB1115,DB0490,Moderate,1,27
DB0146,DB0871,Moderate,1,1
DB0617,DB1293,Moderate,1,7
DB0982,DB0830,Moderate,1,1
DB1401,DB1340,Moderate,1,17
DB1101,DB0733,Major,0,8
DB0328,DB1373,Moderate,1,2
DB1294,DB0866,Moderate,1,138
DB0069,DB1248,Moderate,1,1
DB0096,DB1020,Moderate,1,57
DB0031,DB1295,Moderate,1,35
DB0981,DB1429,Moderate,1,12
DB1239,DB1051,Moderate,1,7
DB0774,DB0497,Major,0,13
DB0670,DB1534,Moderate,1,35
DB1143,DB0732,Moderate,1,78
DB1346,DB0755,Moderate,1,57
DB1239,DB0871,Minor,2,1
DB0883,DB1419,Moderate,1,57
DB1162,DB0560,Major,0,5
DB1080,DB1383,Moderate,1,7
DB0708,DB1453,Moderate,1,5
DB1145,DB0558,Moderate,1,5
DB1175,DB1127,Major,0,127
DB0457,DB1190,Minor,2,13478
DB1293,DB0792,Moderate,1,7
DB0774,DB0044,Minor,2,3
DB0558,DB0101,Moderate,1,56
DB1365,DB0138,Moderate,1,237
DB0112,DB0532,Moderate,1,7
DB0473,DB1172,Moderate,1,5
DB0968,DB0626,Moderate,1,2
DB1175,DB0185,Major,0,127
DB0193,DB0901,Moderate,1,37
DB1296,DB1349,Moderate,1,7
DB0793,DB0379,Major,0,58
DB0575,DB0709,Major,0,5
DB1452,DB1210,Moderate,1,378
DB0517,DB0565,Moderate,1,15
DB0450,DB0405,Moderate,1,12
DB1056,DB0654,Moderate,1,15
DB1210,DB1082,Moderate,1,378
DB0308,DB0517,Major,0,5
DB0112,DB1126,Moderate,1,7
DB0558,DB1339,Moderate,1,5
DB0953,DB0748,Moderate,1,13
DB0224,DB0346,Major,0,5
DB1533,DB0358,Moderate,1,5
DB0530,DB0668,Moderate,1,3
DB0234,DB0047,Moderate,1,8
DB0670,DB0497,Moderate,1,13
DB1091,DB0121,Moderate,1,37
DB0603,DB0926,Moderate,1,1
DB0782,DB1520,Moderate,1,1
DB0650,DB0781,Moderate,1,1
DB0425,DB0412,Moderate,1,2
DB1056,DB0004,Moderate,1,15
DB0069,DB0382,Moderate,1,14
DB0691,DB0161,Moderate,1,1347
DB0472,DB0095,Moderate,1,5
DB0275,DB0885,Moderate,1,23
DB0570,DB1246,Moderate,1,15
DB1499,DB0570,Major,0,1
DB0377,DB0764,Major,0,5
DB1218,DB0793,Major,0,45
DB1275,DB1429,Major,0,2
DB0622,DB0936,Moderate,1,34
DB0029,DB1102,Major,0,47
DB0902,DB0380,Major,0,578
DB0691,DB1045,Major,0,1347
DB0402,DB0217,Minor,2,1347
DB1103,DB1501,Major,0,5
DB1490,DB0350,Moderate,1,37
DB0478,DB0994,Major,0,1
DB0664,DB0016,Moderate,1,137
DB0663,DB1184,Moderate,1,137
DB0102,DB0016,Moderate,1,17
DB0322,DB1289,Moderate,1,7
DB1493,DB0617,Moderate,1,17
DB1465,DB0142,Moderate,1,2
DB0124,DB0730,Major,0,18
DB0198,DB0522,Moderate,1,5
DB1470,DB0292,Moderate,1,1347
DB0936,DB1331,Minor,2,234
DB0177,DB0794,Moderate,1,3
DB1459,DB0112,Moderate,1,7
DB1190,DB1129,Moderate,1,13478
DB0479,DB0667,Major,0,1
DB0287,DB1214,Moderate,1,1
DB0028,DB0901,Moderate,1,37
DB0619,DB0346,Moderate,1,5
DB0701,DB0392,Moderate,1,1
DB0965,DB0691,Moderate,1,1347
DB0060,DB0663,Moderate,1,137
DB0437,DB1429,Moderate,1,2
DB0437,DB0626,Moderate,1,2
DB0061,DB1192,Moderate,1,14
DB0620,DB0739,Major,0,8
DB0402,DB0842,Moderate,1,1347
DB1376,DB1532,Moderate,1,357
DB0759,DB0511,Moderate,1,35
